color, code
1,55;140;250
1,55;145;175
1,55;145;180
1,55;145;185
1,55;145;190
1,55;145;195
1,55;145;200
1,55;145;205
1,55;145;210
1,55;145;215
1,55;145;220
1,55;145;225
1,55;145;230
1,55;145;235
1,55;145;240
1,55;145;245
1,55;145;250
1,55;150;175
1,55;150;180
1,55;150;185
1,55;150;190
1,55;150;195
1,55;150;200
1,55;150;205
1,55;150;210
1,55;150;215
1,55;150;220
1,55;150;225
1,55;150;230
1,55;150;235
1,55;150;240
1,55;150;245
1,55;150;250
1,60;50;175
1,60;50;180
1,60;50;185
1,60;50;190
1,60;50;195
1,60;50;200
1,60;50;205
1,60;50;210
1,60;50;215
1,60;50;220
1,60;50;225
1,60;50;230
1,60;50;235
1,60;50;240
1,60;50;245
1,60;50;250
1,60;55;175
1,60;55;180
1,60;55;185
1,60;55;190
1,60;55;195
1,60;55;200
1,60;55;205
1,60;55;210
1,60;55;215
1,60;55;220
1,60;55;225
1,60;55;230
1,60;55;235
1,60;55;240
1,60;55;245
1,60;55;250
1,60;60;175
1,60;60;180
1,60;60;185
1,60;60;190
1,60;60;195
1,60;60;200
1,60;60;205
1,60;60;210
1,60;60;215
1,60;60;220
1,60;60;225
1,60;60;230
1,60;60;235
1,60;60;240
1,60;60;245
1,60;60;250
1,60;65;175
1,60;65;180
1,60;65;185
1,60;65;190
1,60;65;195
1,60;65;200
1,60;65;205
1,60;65;210
1,60;65;215
1,60;65;220
1,60;65;225
1,60;65;230
1,60;65;235
1,60;65;240
1,60;65;245
1,60;65;250
1,60;70;175
1,60;70;180
1,60;70;185
1,60;70;190
1,60;70;195
1,60;70;200
1,60;70;205
1,60;70;210
1,60;70;215
1,60;70;220
1,60;70;225
1,60;70;230
1,60;70;235
1,60;70;240
1,60;70;245
1,60;70;250
1,60;75;175
1,60;75;180
1,60;75;185
1,60;75;190
1,60;75;195
1,60;75;200
1,60;75;205
1,60;75;210
1,60;75;215
1,60;75;220
1,60;75;225
1,60;75;230
1,60;75;235
1,60;75;240
1,60;75;245
1,60;75;250
1,60;80;175
1,60;80;180
1,60;80;185
1,60;80;190
1,60;80;195
1,60;80;200
1,60;80;205
1,60;80;210
1,60;80;215
1,60;80;220
1,60;80;225
1,60;80;230
1,60;80;235
1,60;80;240
1,60;80;245
1,60;80;250
1,60;85;175
1,60;85;180
1,60;85;185
1,60;85;190
1,60;85;195
1,60;85;200
1,60;85;205
1,60;85;210
1,60;85;215
1,60;85;220
1,60;85;225
1,60;85;230
1,60;85;235
1,60;85;240
1,60;85;245
1,60;85;250
1,60;90;175
1,60;90;180
1,60;90;185
1,60;90;190
1,60;90;195
1,60;90;200
1,60;90;205
1,60;90;210
1,60;90;215
1,60;90;220
1,60;90;225
1,60;90;230
1,60;90;235
1,60;90;240
1,60;90;245
1,60;90;250
1,60;95;175
1,60;95;180
1,60;95;185
1,60;95;190
1,60;95;195
1,60;95;200
1,60;95;205
1,60;95;210
1,60;95;215
1,60;95;220
1,60;95;225
1,60;95;230
1,60;95;235
1,60;95;240
1,60;95;245
1,60;95;250
1,60;100;175
1,60;100;180
1,60;100;185
1,60;100;190
1,60;100;195
1,60;100;200
1,60;100;205
1,60;100;210
1,60;100;215
1,60;100;220
1,60;100;225
1,60;100;230
1,60;100;235
1,60;100;240
1,60;100;245
1,60;100;250
1,60;105;175
1,60;105;180
1,60;105;185
1,60;105;190
1,60;105;195
1,60;105;200
1,60;105;205
1,60;105;210
1,60;105;215
1,60;105;220
1,60;105;225
1,60;105;230
1,60;105;235
1,60;105;240
1,60;105;245
1,60;105;250
1,60;110;175
1,60;110;180
1,60;110;185
1,60;110;190
1,60;110;195
1,60;110;200
1,60;110;205
1,60;110;210
1,60;110;215
1,60;110;220
1,60;110;225
1,60;110;230
1,60;110;235
1,60;110;240
1,60;110;245
1,60;110;250
1,60;115;175
1,60;115;180
1,60;115;185
1,60;115;190
1,60;115;195
1,60;115;200
1,60;115;205
1,60;115;210
1,60;115;215
1,60;115;220
1,60;115;225
1,60;115;230
1,60;115;235
1,60;115;240
1,60;115;245
1,60;115;250
1,60;120;175
1,60;120;180
1,60;120;185
1,60;120;190
1,60;120;195
1,60;120;200
1,60;120;205
1,60;120;210
1,60;120;215
1,60;120;220
1,60;120;225
1,60;120;230
1,60;120;235
1,60;120;240
1,60;120;245
1,60;120;250
1,60;125;175
1,60;125;180
1,60;125;185
1,60;125;190
1,60;125;195
1,60;125;200
1,60;125;205
1,60;125;210
1,60;125;215
1,60;125;220
1,60;125;225
1,60;125;230
1,60;125;235
1,60;125;240
1,60;125;245
1,60;125;250
1,60;130;175
1,60;130;180
1,60;130;185
1,60;130;190
1,60;130;195
1,60;130;200
1,60;130;205
1,60;130;210
1,60;130;215
1,60;130;220
1,60;130;225
1,60;130;230
1,60;130;235
1,60;130;240
1,60;130;245
1,60;130;250
1,60;135;175
1,60;135;180
1,60;135;185
1,60;135;190
1,60;135;195
1,60;135;200
1,60;135;205
1,60;135;210
1,60;135;215
1,60;135;220
1,60;135;225
1,60;135;230
1,60;135;235
1,60;135;240
1,60;135;245
1,60;135;250
1,60;140;175
1,60;140;180
1,60;140;185
1,60;140;190
1,60;140;195
1,60;140;200
1,60;140;205
1,60;140;210
1,60;140;215
1,60;140;220
1,60;140;225
1,60;140;230
1,60;140;235
1,60;140;240
1,60;140;245
1,60;140;250
1,60;145;175
1,60;145;180
1,60;145;185
1,60;145;190
1,60;145;195
1,60;145;200
1,60;145;205
1,60;145;210
1,60;145;215
1,60;145;220
1,60;145;225
1,60;145;230
1,60;145;235
1,60;145;240
1,60;145;245
1,60;145;250
1,60;150;175
1,60;150;180
1,60;150;185
1,60;150;190
1,60;150;195
1,60;150;200
1,60;150;205
1,60;150;210
1,60;150;215
1,60;150;220
1,60;150;225
1,60;150;230
1,60;150;235
1,60;150;240
1,60;150;245
1,60;150;250
1,65;50;175
1,65;50;180
1,65;50;185
1,65;50;190
1,65;50;195
1,65;50;200
1,65;50;205
1,65;50;210
1,65;50;215
1,65;50;220
1,65;50;225
1,65;50;230
1,65;50;235
1,65;50;240
1,65;50;245
1,65;50;250
1,65;55;175
1,65;55;180
1,65;55;185
1,65;55;190
1,65;55;195
1,65;55;200
1,65;55;205
1,65;55;210
1,65;55;215
1,65;55;220
1,65;55;225
1,65;55;230
1,65;55;235
1,65;55;240
1,65;55;245
1,65;55;250
1,65;60;175
1,65;60;180
1,65;60;185
1,65;60;190
1,65;60;195
1,65;60;200
1,65;60;205
1,65;60;210
1,65;60;215
1,65;60;220
1,65;60;225
1,65;60;230
1,65;60;235
1,65;60;240
1,65;60;245
1,65;60;250
1,65;65;175
1,65;65;180
1,65;65;185
1,65;65;190
1,65;65;195
1,65;65;200
1,65;65;205
1,65;65;210
1,65;65;215
1,65;65;220
1,65;65;225
1,65;65;230
1,65;65;235
1,65;65;240
1,65;65;245
1,65;65;250
1,65;70;175
1,65;70;180
1,65;70;185
1,65;70;190
1,65;70;195
1,65;70;200
1,65;70;205
1,65;70;210
1,65;70;215
1,65;70;220
1,65;70;225
1,65;70;230
1,65;70;235
1,65;70;240
1,65;70;245
1,65;70;250
1,65;75;175
1,65;75;180
1,65;75;185
1,65;75;190
1,65;75;195
1,65;75;200
1,65;75;205
1,65;75;210
1,65;75;215
1,65;75;220
1,65;75;225
1,65;75;230
1,65;75;235
1,65;75;240
1,65;75;245
1,65;75;250
1,65;80;175
1,65;80;180
1,65;80;185
1,65;80;190
1,65;80;195
1,65;80;200
1,65;80;205
1,65;80;210
1,65;80;215
1,65;80;220
1,65;80;225
1,65;80;230
1,65;80;235
1,65;80;240
1,65;80;245
1,65;80;250
1,65;85;175
1,65;85;180
1,65;85;185
1,65;85;190
1,65;85;195
1,65;85;200
1,65;85;205
1,65;85;210
1,65;85;215
1,65;85;220
1,65;85;225
1,65;85;230
1,65;85;235
1,65;85;240
1,65;85;245
1,65;85;250
1,65;90;175
1,65;90;180
1,65;90;185
1,65;90;190
1,65;90;195
1,65;90;200
1,65;90;205
1,65;90;210
1,65;90;215
1,65;90;220
1,65;90;225
1,65;90;230
1,65;90;235
1,65;90;240
1,65;90;245
1,65;90;250
1,65;95;175
1,65;95;180
1,65;95;185
1,65;95;190
1,65;95;195
1,65;95;200
1,65;95;205
1,65;95;210
1,65;95;215
1,65;95;220
1,65;95;225
1,65;95;230
1,65;95;235
1,65;95;240
1,65;95;245
1,65;95;250
1,65;100;175
1,65;100;180
1,65;100;185
1,65;100;190
1,65;100;195
1,65;100;200
1,65;100;205
1,65;100;210
1,65;100;215
1,65;100;220
1,65;100;225
1,65;100;230
1,65;100;235
1,65;100;240
1,65;100;245
1,65;100;250
1,65;105;175
1,65;105;180
1,65;105;185
1,65;105;190
1,65;105;195
1,65;105;200
1,65;105;205
1,65;105;210
1,65;105;215
1,65;105;220
1,65;105;225
1,65;105;230
1,65;105;235
1,65;105;240
1,65;105;245
1,65;105;250
1,65;110;175
1,65;110;180
1,65;110;185
1,65;110;190
1,65;110;195
1,65;110;200
1,65;110;205
1,65;110;210
1,65;110;215
1,65;110;220
1,65;110;225
1,65;110;230
1,65;110;235
1,65;110;240
1,65;110;245
1,65;110;250
1,65;115;175
1,65;115;180
1,65;115;185
1,65;115;190
1,65;115;195
1,65;115;200
1,65;115;205
1,65;115;210
1,65;115;215
1,65;115;220
1,65;115;225
1,65;115;230
1,65;115;235
1,65;115;240
1,65;115;245
1,65;115;250
1,65;120;175
1,65;120;180
1,65;120;185
1,65;120;190
1,65;120;195
1,65;120;200
1,65;120;205
1,65;120;210
1,65;120;215
1,65;120;220
1,65;120;225
1,65;120;230
1,65;120;235
1,65;120;240
1,65;120;245
1,65;120;250
1,65;125;175
1,65;125;180
1,65;125;185
1,65;125;190
1,65;125;195
1,65;125;200
1,65;125;205
1,65;125;210
1,65;125;215
1,65;125;220
1,65;125;225
1,65;125;230
1,65;125;235
1,65;125;240
1,65;125;245
1,65;125;250
1,65;130;175
1,65;130;180
1,65;130;185
1,65;130;190
1,65;130;195
1,65;130;200
1,65;130;205
1,65;130;210
1,65;130;215
1,65;130;220
1,65;130;225
1,65;130;230
1,65;130;235
1,65;130;240
1,65;130;245
1,65;130;250
1,65;135;175
1,65;135;180
1,65;135;185
1,65;135;190
1,65;135;195
1,65;135;200
1,65;135;205
1,65;135;210
1,65;135;215
1,65;135;220
1,65;135;225
1,65;135;230
1,65;135;235
1,65;135;240
1,65;135;245
1,65;135;250
1,65;140;175
1,65;140;180
1,65;140;185
1,65;140;190
1,65;140;195
1,65;140;200
1,65;140;205
1,65;140;210
1,65;140;215
1,65;140;220
1,65;140;225
1,65;140;230
1,65;140;235
1,65;140;240
1,65;140;245
1,65;140;250
1,65;145;175
1,65;145;180
1,65;145;185
1,65;145;190
1,65;145;195
1,65;145;200
1,65;145;205
1,65;145;210
1,65;145;215
1,65;145;220
1,65;145;225
1,65;145;230
1,65;145;235
1,65;145;240
1,65;145;245
1,65;145;250
1,65;150;175
1,65;150;180
1,65;150;185
1,65;150;190
1,65;150;195
1,65;150;200
1,65;150;205
1,65;150;210
1,65;150;215
1,65;150;220
1,65;150;225
1,65;150;230
1,65;150;235
1,65;150;240
1,65;150;245
1,65;150;250
1,70;50;175
1,70;50;180
1,70;50;185
1,70;50;190
1,70;50;195
1,70;50;200
1,70;50;205
1,70;50;210
1,70;50;215
1,70;50;220
1,70;50;225
1,70;50;230
1,70;50;235
1,70;50;240
1,70;50;245
1,70;50;250
1,70;55;175
1,70;55;180
1,70;55;185
1,70;55;190
1,70;55;195
1,70;55;200
1,70;55;205
1,70;55;210
1,70;55;215
1,70;55;220
1,70;55;225
1,70;55;230
1,70;55;235
1,70;55;240
1,70;55;245
1,70;55;250
1,70;60;175
1,70;60;180
1,70;60;185
1,70;60;190
1,70;60;195
1,70;60;200
1,70;60;205
1,70;60;210
1,70;60;215
1,70;60;220
1,70;60;225
1,70;60;230
1,70;60;235
1,70;60;240
1,70;60;245
1,70;60;250
1,70;65;175
1,70;65;180
1,70;65;185
1,70;65;190
1,70;65;195
1,70;65;200
1,70;65;205
1,70;65;210
1,70;65;215
1,70;65;220
1,70;65;225
1,70;65;230
1,70;65;235
1,70;65;240
1,70;65;245
1,70;65;250
1,70;70;175
1,70;70;180
1,70;70;185
1,70;70;190
1,70;70;195
1,70;70;200
1,70;70;205
1,70;70;210
1,70;70;215
1,70;70;220
1,70;70;225
1,70;70;230
1,70;70;235
1,70;70;240
1,70;70;245
1,70;70;250
1,70;75;175
1,70;75;180
1,70;75;185
1,70;75;190
1,70;75;195
1,70;75;200
1,70;75;205
1,70;75;210
1,70;75;215
1,70;75;220
1,70;75;225
1,70;75;230
1,70;75;235
1,70;75;240
1,70;75;245
1,70;75;250
1,70;80;175
1,70;80;180
1,70;80;185
1,70;80;190
1,70;80;195
1,70;80;200
1,70;80;205
1,70;80;210
1,70;80;215
1,70;80;220
1,70;80;225
1,70;80;230
1,70;80;235
1,70;80;240
1,70;80;245
1,70;80;250
1,70;85;175
1,70;85;180
1,70;85;185
1,70;85;190
1,70;85;195
1,70;85;200
1,70;85;205
1,70;85;210
1,70;85;215
1,70;85;220
1,70;85;225
1,70;85;230
1,70;85;235
1,70;85;240
1,70;85;245
1,70;85;250
1,70;90;175
1,70;90;180
1,70;90;185
1,70;90;190
1,70;90;195
1,70;90;200
1,70;90;205
1,70;90;210
1,70;90;215
1,70;90;220
1,70;90;225
1,70;90;230
1,70;90;235
1,70;90;240
1,70;90;245
1,70;90;250
1,70;95;175
1,70;95;180
1,70;95;185
1,70;95;190
1,70;95;195
1,70;95;200
1,70;95;205
1,70;95;210
1,70;95;215
1,70;95;220
1,70;95;225
1,70;95;230
1,70;95;235
1,70;95;240
1,70;95;245
1,70;95;250
1,70;100;175
1,70;100;180
1,70;100;185
1,70;100;190
1,70;100;195
1,70;100;200
1,70;100;205
1,70;100;210
1,70;100;215
1,70;100;220
1,70;100;225
1,70;100;230
1,70;100;235
1,70;100;240
1,70;100;245
1,70;100;250
1,70;105;175
1,70;105;180
1,70;105;185
1,70;105;190
1,70;105;195
1,70;105;200
1,70;105;205
1,70;105;210
1,70;105;215
1,70;105;220
1,70;105;225
1,70;105;230
1,70;105;235
1,70;105;240
1,70;105;245
1,70;105;250
1,70;110;175
1,70;110;180
1,70;110;185
1,70;110;190
1,70;110;195
1,70;110;200
1,70;110;205
1,70;110;210
1,70;110;215
1,70;110;220
1,70;110;225
1,70;110;230
1,70;110;235
1,70;110;240
1,70;110;245
1,70;110;250
1,70;115;175
1,70;115;180
1,70;115;185
1,70;115;190
1,70;115;195
1,70;115;200
1,70;115;205
1,70;115;210
1,70;115;215
1,70;115;220
1,70;115;225
1,70;115;230
1,70;115;235
1,70;115;240
1,70;115;245
1,70;115;250
1,70;120;175
1,70;120;180
1,70;120;185
1,70;120;190
1,70;120;195
1,70;120;200
1,70;120;205
1,70;120;210
1,70;120;215
1,70;120;220
1,70;120;225
1,70;120;230
1,70;120;235
1,70;120;240
1,70;120;245
1,70;120;250
1,70;125;175
1,70;125;180
1,70;125;185
1,70;125;190
1,70;125;195
1,70;125;200
1,70;125;205
1,70;125;210
1,70;125;215
1,70;125;220
1,70;125;225
1,70;125;230
1,70;125;235
1,70;125;240
1,70;125;245
1,70;125;250
1,70;130;175
1,70;130;180
1,70;130;185
1,70;130;190
1,70;130;195
1,70;130;200
1,70;130;205
1,70;130;210
1,70;130;215
1,70;130;220
1,70;130;225
1,70;130;230
1,70;130;235
1,70;130;240
1,70;130;245
1,70;130;250
1,70;135;175
1,70;135;180
1,70;135;185
1,70;135;190
1,70;135;195
1,70;135;200
1,70;135;205
1,70;135;210
1,70;135;215
1,70;135;220
1,70;135;225
1,70;135;230
1,70;135;235
1,70;135;240
1,70;135;245
1,70;135;250
1,70;140;175
1,70;140;180
1,70;140;185
1,70;140;190
1,70;140;195
1,70;140;200
1,70;140;205
1,70;140;210
1,70;140;215
1,70;140;220
1,70;140;225
1,70;140;230
1,70;140;235
1,70;140;240
1,70;140;245
1,70;140;250
1,70;145;175
1,70;145;180
1,70;145;185
1,70;145;190
1,70;145;195
1,70;145;200
1,70;145;205
1,70;145;210
1,70;145;215
1,70;145;220
1,70;145;225
1,70;145;230
1,70;145;235
1,70;145;240
1,70;145;245
1,70;145;250
1,70;150;175
1,70;150;180
1,70;150;185
1,70;150;190
1,70;150;195
1,70;150;200
1,70;150;205
1,70;150;210
1,70;150;215
1,70;150;220
1,70;150;225
1,70;150;230
1,70;150;235
1,70;150;240
1,70;150;245
1,70;150;250
1,75;50;175
1,75;50;180
1,75;50;185
1,75;50;190
1,75;50;195
1,75;50;200
1,75;50;205
1,75;50;210
1,75;50;215
1,75;50;220
1,75;50;225
1,75;50;230
1,75;50;235
1,75;50;240
1,75;50;245
1,75;50;250
1,75;55;175
1,75;55;180
1,75;55;185
1,75;55;190
1,75;55;195
1,75;55;200
1,75;55;205
1,75;55;210
1,75;55;215
1,75;55;220
1,75;55;225
1,75;55;230
1,75;55;235
1,75;55;240
1,75;55;245
1,75;55;250
1,75;60;175
1,75;60;180
1,75;60;185
1,75;60;190
1,75;60;195
1,75;60;200
1,75;60;205
1,75;60;210
1,75;60;215
1,75;60;220
1,75;60;225
1,75;60;230
1,75;60;235
1,75;60;240
1,75;60;245
1,75;60;250
1,75;65;175
1,75;65;180
1,75;65;185
1,75;65;190
1,75;65;195
1,75;65;200
1,75;65;205
1,75;65;210
1,75;65;215
1,75;65;220
1,75;65;225
1,75;65;230
1,75;65;235
1,75;65;240
1,75;65;245
1,75;65;250
1,75;70;175
1,75;70;180
1,75;70;185
1,75;70;190
1,75;70;195
1,75;70;200
1,75;70;205
1,75;70;210
1,75;70;215
1,75;70;220
1,75;70;225
1,75;70;230
1,75;70;235
1,75;70;240
1,75;70;245
1,75;70;250
1,75;75;175
1,75;75;180
1,75;75;185
1,75;75;190
1,75;75;195
1,75;75;200
1,75;75;205
1,75;75;210
1,75;75;215
1,75;75;220
1,75;75;225
1,75;75;230
1,75;75;235
1,75;75;240
1,75;75;245
1,75;75;250
1,75;80;175
1,75;80;180
1,75;80;185
1,75;80;190
1,75;80;195
1,75;80;200
1,75;80;205
1,75;80;210
1,75;80;215
1,75;80;220
1,75;80;225
1,75;80;230
1,75;80;235
1,75;80;240
1,75;80;245
1,75;80;250
1,75;85;175
1,75;85;180
1,75;85;185
1,75;85;190
1,75;85;195
1,75;85;200
1,75;85;205
1,75;85;210
1,75;85;215
1,75;85;220
1,75;85;225
1,75;85;230
1,75;85;235
1,75;85;240
1,75;85;245
1,75;85;250
1,75;90;175
1,75;90;180
1,75;90;185
1,75;90;190
1,75;90;195
1,75;90;200
1,75;90;205
1,75;90;210
1,75;90;215
1,75;90;220
1,75;90;225
1,75;90;230
1,75;90;235
1,75;90;240
1,75;90;245
1,75;90;250
1,75;95;175
1,75;95;180
1,75;95;185
1,75;95;190
1,75;95;195
1,75;95;200
1,75;95;205
1,75;95;210
1,75;95;215
1,75;95;220
1,75;95;225
1,75;95;230
1,75;95;235
1,75;95;240
1,75;95;245
1,75;95;250
1,75;100;175
1,75;100;180
1,75;100;185
1,75;100;190
1,75;100;195
1,75;100;200
1,75;100;205
1,75;100;210
1,75;100;215
1,75;100;220
1,75;100;225
1,75;100;230
1,75;100;235
1,75;100;240
1,75;100;245
1,75;100;250
1,75;105;175
1,75;105;180
1,75;105;185
1,75;105;190
1,75;105;195
1,75;105;200
1,75;105;205
1,75;105;210
1,75;105;215
1,75;105;220
1,75;105;225
1,75;105;230
1,75;105;235
1,75;105;240
1,75;105;245
1,75;105;250
1,75;110;175
1,75;110;180
1,75;110;185
1,75;110;190
1,75;110;195
1,75;110;200
1,75;110;205
1,75;110;210
1,75;110;215
1,75;110;220
1,75;110;225
1,75;110;230
1,75;110;235
1,75;110;240
1,75;110;245
1,75;110;250
1,75;115;175
1,75;115;180
1,75;115;185
1,75;115;190
1,75;115;195
1,75;115;200
1,75;115;205
1,75;115;210
1,75;115;215
1,75;115;220
1,75;115;225
1,75;115;230
1,75;115;235
1,75;115;240
1,75;115;245
1,75;115;250
1,75;120;175
1,75;120;180
1,75;120;185
1,75;120;190
1,75;120;195
1,75;120;200
1,75;120;205
1,75;120;210
1,75;120;215
1,75;120;220
1,75;120;225
1,75;120;230
1,75;120;235
1,75;120;240
1,75;120;245
1,75;120;250
1,75;125;175
1,75;125;180
1,75;125;185
1,75;125;190
1,75;125;195
1,75;125;200
1,75;125;205
1,75;125;210
1,75;125;215
1,75;125;220
1,75;125;225
1,75;125;230
1,75;125;235
1,75;125;240
1,75;125;245
1,75;125;250
1,75;130;175
1,75;130;180
1,75;130;185
1,75;130;190
1,75;130;195
1,75;130;200
1,75;130;205
1,75;130;210
1,75;130;215
1,75;130;220
1,75;130;225
1,75;130;230
1,75;130;235
1,75;130;240
1,75;130;245
1,75;130;250
1,75;135;175
1,75;135;180
1,75;135;185
1,75;135;190
1,75;135;195
1,75;135;200
1,75;135;205
1,75;135;210
1,75;135;215
1,75;135;220
1,75;135;225
1,75;135;230
1,75;135;235
1,75;135;240
1,75;135;245
1,75;135;250
1,75;140;175
1,75;140;180
1,75;140;185
1,75;140;190
1,75;140;195
1,75;140;200
1,75;140;205
1,75;140;210
1,75;140;215
1,75;140;220
1,75;140;225
1,75;140;230
1,75;140;235
1,75;140;240
1,75;140;245
1,75;140;250
1,75;145;175
1,75;145;180
1,75;145;185
1,75;145;190
1,75;145;195
1,75;145;200
1,75;145;205
1,75;145;210
1,75;145;215
1,75;145;220
1,75;145;225
1,75;145;230
1,75;145;235
1,75;145;240
1,75;145;245
1,75;145;250
1,75;150;175
1,75;150;180
1,75;150;185
1,75;150;190
1,75;150;195
1,75;150;200
1,75;150;205
1,75;150;210
1,75;150;215
1,75;150;220
1,75;150;225
1,75;150;230
1,75;150;235
1,75;150;240
1,75;150;245
1,75;150;250
2,150;0;0
2,150;0;5
2,150;0;10
2,150;0;15
2,150;0;20
2,150;0;25
2,150;0;30
2,150;0;35
2,150;0;40
2,150;0;45
2,150;0;50
2,150;5;0
2,150;5;5
2,150;5;10
2,150;5;15
2,150;5;20
2,150;5;25
2,150;5;30
2,150;5;35
2,150;5;40
2,150;5;45
2,150;5;50
2,150;10;0
2,150;10;5
2,150;10;10
2,150;10;15
2,150;10;20
2,150;10;25
2,150;10;30
2,150;10;35
2,150;10;40
2,150;10;45
2,150;10;50
2,150;15;0
2,150;15;5
2,150;15;10
2,150;15;15
2,150;15;20
2,150;15;25
2,150;15;30
2,150;15;35
2,150;15;40
2,150;15;45
2,150;15;50
2,150;20;0
2,150;20;5
2,150;20;10
2,150;20;15
2,150;20;20
2,150;20;25
2,150;20;30
2,150;20;35
2,150;20;40
2,150;20;45
2,150;20;50
2,150;25;0
2,150;25;5
2,150;25;10
2,150;25;15
2,150;25;20
2,150;25;25
2,150;25;30
2,150;25;35
2,150;25;40
2,150;25;45
2,150;25;50
2,150;30;0
2,150;30;5
2,150;30;10
2,150;30;15
2,150;30;20
2,150;30;25
2,150;30;30
2,150;30;35
2,150;30;40
2,150;30;45
2,150;30;50
2,150;35;0
2,150;35;5
2,150;35;10
2,150;35;15
2,150;35;20
2,150;35;25
2,150;35;30
2,150;35;35
2,150;35;40
2,150;35;45
2,150;35;50
2,150;40;0
2,150;40;5
2,150;40;10
2,150;40;15
2,150;40;20
2,150;40;25
2,150;40;30
2,150;40;35
2,150;40;40
2,150;40;45
2,150;40;50
2,150;45;0
2,150;45;5
2,150;45;10
2,150;45;15
2,150;45;20
2,150;45;25
2,150;45;30
2,150;45;35
2,150;45;40
2,150;45;45
2,150;45;50
2,150;50;0
2,150;50;5
2,150;50;10
2,150;50;15
2,150;50;20
2,150;50;25
2,150;50;30
2,150;50;35
2,150;50;40
2,150;50;45
2,150;50;50
2,150;55;0
2,150;55;5
2,150;55;10
2,150;55;15
2,150;55;20
2,150;55;25
2,150;55;30
2,150;55;35
2,150;55;40
2,150;55;45
2,150;55;50
2,155;0;0
2,155;0;5
2,155;0;10
2,155;0;15
2,155;0;20
2,155;0;25
2,155;0;30
2,155;0;35
2,155;0;40
2,155;0;45
2,155;0;50
2,155;5;0
2,155;5;5
2,155;5;10
2,155;5;15
2,155;5;20
2,155;5;25
2,155;5;30
2,155;5;35
2,155;5;40
2,155;5;45
2,155;5;50
2,155;10;0
2,155;10;5
2,155;10;10
2,155;10;15
2,155;10;20
2,155;10;25
2,155;10;30
2,155;10;35
2,155;10;40
2,155;10;45
2,155;10;50
2,155;15;0
2,155;15;5
2,155;15;10
2,155;15;15
2,155;15;20
2,155;15;25
2,155;15;30
2,155;15;35
2,155;15;40
2,155;15;45
2,155;15;50
2,155;20;0
2,155;20;5
2,155;20;10
2,155;20;15
2,155;20;20
2,155;20;25
2,155;20;30
2,155;20;35
2,155;20;40
2,155;20;45
2,155;20;50
2,155;25;0
2,155;25;5
2,155;25;10
2,155;25;15
2,155;25;20
2,155;25;25
2,155;25;30
2,155;25;35
2,155;25;40
2,155;25;45
2,155;25;50
2,155;30;0
2,155;30;5
2,155;30;10
2,155;30;15
2,155;30;20
2,155;30;25
2,155;30;30
2,155;30;35
2,155;30;40
2,155;30;45
2,155;30;50
2,155;35;0
2,155;35;5
2,155;35;10
2,155;35;15
2,155;35;20
2,155;35;25
2,155;35;30
2,155;35;35
2,155;35;40
2,155;35;45
2,155;35;50
2,155;40;0
2,155;40;5
2,155;40;10
2,155;40;15
2,155;40;20
2,155;40;25
2,155;40;30
2,155;40;35
2,155;40;40
2,155;40;45
2,155;40;50
2,155;45;0
2,155;45;5
2,155;45;10
2,155;45;15
2,155;45;20
2,155;45;25
2,155;45;30
2,155;45;35
2,155;45;40
2,155;45;45
2,155;45;50
2,155;50;0
2,155;50;5
2,155;50;10
2,155;50;15
2,155;50;20
2,155;50;25
2,155;50;30
2,155;50;35
2,155;50;40
2,155;50;45
2,155;50;50
2,155;55;0
2,155;55;5
2,155;55;10
2,155;55;15
2,155;55;20
2,155;55;25
2,155;55;30
2,155;55;35
2,155;55;40
2,155;55;45
2,155;55;50
2,160;0;0
2,160;0;5
2,160;0;10
2,160;0;15
2,160;0;20
2,160;0;25
2,160;0;30
2,160;0;35
2,160;0;40
2,160;0;45
2,160;0;50
2,160;5;0
2,160;5;5
2,160;5;10
2,160;5;15
2,160;5;20
2,160;5;25
2,160;5;30
2,160;5;35
2,160;5;40
2,160;5;45
2,160;5;50
2,160;10;0
2,160;10;5
2,160;10;10
2,160;10;15
2,160;10;20
2,160;10;25
2,160;10;30
2,160;10;35
2,160;10;40
2,160;10;45
2,160;10;50
2,160;15;0
2,160;15;5
2,160;15;10
2,160;15;15
2,160;15;20
2,160;15;25
2,160;15;30
2,160;15;35
2,160;15;40
2,160;15;45
2,160;15;50
2,160;20;0
2,160;20;5
2,160;20;10
2,160;20;15
2,160;20;20
2,160;20;25
2,160;20;30
2,160;20;35
2,160;20;40
2,160;20;45
2,160;20;50
2,160;25;0
2,160;25;5
2,160;25;10
2,160;25;15
2,160;25;20
2,160;25;25
2,160;25;30
2,160;25;35
2,160;25;40
2,160;25;45
2,160;25;50
2,160;30;0
2,160;30;5
2,160;30;10
2,160;30;15
2,160;30;20
2,160;30;25
2,160;30;30
2,160;30;35
2,160;30;40
2,160;30;45
2,160;30;50
2,160;35;0
2,160;35;5
2,160;35;10
2,160;35;15
2,160;35;20
2,160;35;25
2,160;35;30
2,160;35;35
2,160;35;40
2,160;35;45
2,160;35;50
2,160;40;0
2,160;40;5
2,160;40;10
2,160;40;15
2,160;40;20
2,160;40;25
2,160;40;30
2,160;40;35
2,160;40;40
2,160;40;45
2,160;40;50
2,160;45;0
2,160;45;5
2,160;45;10
2,160;45;15
2,160;45;20
2,160;45;25
2,160;45;30
2,160;45;35
2,160;45;40
